0.500000000	 0.001281093
 1.500000000	 0.004377068
 2.500000000	 0.005337888
 3.500000000	 0.005871677
 4.500000000	 0.006298708
 5.500000000	 0.007900075
 6.500000000	 0.006618982
 7.500000000	 0.009714957
 8.500000000	 0.009928472
 9.500000000	 0.008754137
 10.500000000	 0.009714957
 11.500000000	 0.009501441
 12.500000000	 0.010996050
 13.500000000	 0.012063628
 14.500000000	 0.011316323
 15.500000000	 0.010035230
 16.500000000	 0.014092025
 17.500000000	 0.012383901
 18.500000000	 0.010462261
 19.500000000	 0.012597416
 20.500000000	 0.013878510
 21.500000000	 0.014732572
 22.500000000	 0.014946087
 23.500000000	 0.012170385
 24.500000000	 0.014946087
 25.500000000	 0.016760969
 26.500000000	 0.018042063
 27.500000000	 0.016333938
 28.500000000	 0.016974485
 29.500000000	 0.018148820
 30.500000000	 0.019323156
 31.500000000	 0.020390733
 32.500000000	 0.018789367
 33.500000000	 0.023700224
 34.500000000	 0.019963702
 35.500000000	 0.019429914
 36.500000000	 0.021351553
 37.500000000	 0.020283976
 38.500000000	 0.025088075
 39.500000000	 0.026155653
 40.500000000	 0.026155653
 41.500000000	 0.025088075
 42.500000000	 0.026369168
 43.500000000	 0.023379951
 44.500000000	 0.027223230
 45.500000000	 0.026262411
 46.500000000	 0.026048895
 47.500000000	 0.026689442
 48.500000000	 0.031066510
 49.500000000	 0.029892175
 50.500000000	 0.033948970
 51.500000000	 0.032881392
 52.500000000	 0.031813814
 53.500000000	 0.030852995
 54.500000000	 0.032454361
 55.500000000	 0.034696274
 56.500000000	 0.033415181
 57.500000000	 0.037685492
 58.500000000	 0.037792249
 59.500000000	 0.037258461
 60.500000000	 0.035336821
 61.500000000	 0.040247678
 62.500000000	 0.038326038
 63.500000000	 0.042809864
 64.500000000	 0.044090958
 65.500000000	 0.039820647
 66.500000000	 0.044304473
 67.500000000	 0.046546386
 68.500000000	 0.043877442
 69.500000000	 0.042382833
 70.500000000	 0.046332871
 71.500000000	 0.045585566
 72.500000000	 0.051564001
 73.500000000	 0.049962635
 74.500000000	 0.047827479
 75.500000000	 0.051243728
 76.500000000	 0.053272126
 77.500000000	 0.051991032
 78.500000000	 0.056261343
 79.500000000	 0.051884275
 80.500000000	 0.056368101
 81.500000000	 0.056474859
 82.500000000	 0.061278958
 83.500000000	 0.056901890
 84.500000000	 0.059570834
 85.500000000	 0.062773567
 86.500000000	 0.063947902
 87.500000000	 0.065122238
 88.500000000	 0.063947902
 89.500000000	 0.063947902
 90.500000000	 0.064588449
 91.500000000	 0.070246610
 92.500000000	 0.065762784
 93.500000000	 0.074623679
 94.500000000	 0.067470909
 95.500000000	 0.067684424
 96.500000000	 0.070993915
 97.500000000	 0.071634461
 98.500000000	 0.071100673
 99.500000000	 0.075050710
 100.500000000	 0.080495356
 101.500000000	 0.080068325
 102.500000000	 0.078787232
 103.500000000	 0.073769617
 104.500000000	 0.075584499
 105.500000000	 0.073769617
 106.500000000	 0.082203480
 107.500000000	 0.083271058
 108.500000000	 0.084231878
 109.500000000	 0.079321021
 110.500000000	 0.085085940
 111.500000000	 0.084231878
 112.500000000	 0.080815629
 113.500000000	 0.081989965
 114.500000000	 0.084979182
 115.500000000	 0.088715704
 116.500000000	 0.085619729
 117.500000000	 0.086687307
 118.500000000	 0.080602114
 119.500000000	 0.092345468
 120.500000000	 0.088502189
 121.500000000	 0.092025195
 122.500000000	 0.099071207
 123.500000000	 0.086580549
 124.500000000	 0.092558984
 125.500000000	 0.091811679
 126.500000000	 0.088075157
 127.500000000	 0.091171133
 128.500000000	 0.088502189
 129.500000000	 0.087968400
 130.500000000	 0.090637344
 131.500000000	 0.086473791
 132.500000000	 0.092345468
 133.500000000	 0.089676524
 134.500000000	 0.088929220
 135.500000000	 0.088608946
 136.500000000	 0.089890040
 137.500000000	 0.081135903
 138.500000000	 0.089996797
 139.500000000	 0.089463008
 140.500000000	 0.090744102
 141.500000000	 0.086794064
 142.500000000	 0.089463008
 143.500000000	 0.092665741
 144.500000000	 0.083698089
 145.500000000	 0.084979182
 146.500000000	 0.088822462
 147.500000000	 0.080602114
 148.500000000	 0.082844027
 149.500000000	 0.080281841
 150.500000000	 0.074196648
 151.500000000	 0.079427778
 152.500000000	 0.083698089
 153.500000000	 0.074730437
 154.500000000	 0.076865592
 155.500000000	 0.076225045
 156.500000000	 0.071954735
 157.500000000	 0.078039927
 158.500000000	 0.074303406
 159.500000000	 0.068538486
 160.500000000	 0.071420946
 161.500000000	 0.068965517
 162.500000000	 0.069499306
 163.500000000	 0.065976300
 164.500000000	 0.068111455
 165.500000000	 0.067897940
 166.500000000	 0.060958685
 167.500000000	 0.062239778
 168.500000000	 0.063627629
 169.500000000	 0.060211380
 170.500000000	 0.057969467
 171.500000000	 0.054339703
 172.500000000	 0.052524821
 173.500000000	 0.054873492
 174.500000000	 0.054019430
 175.500000000	 0.052524821
 176.500000000	 0.047186933
 177.500000000	 0.043984200
 178.500000000	 0.046653144
 179.500000000	 0.043236895
 180.500000000	 0.040247678
 181.500000000	 0.040140920
 182.500000000	 0.037685492
 183.500000000	 0.037685492
 184.500000000	 0.038753069
 185.500000000	 0.030852995
 186.500000000	 0.033628696
 187.500000000	 0.031707057
 188.500000000	 0.031600299
 189.500000000	 0.027863777
 190.500000000	 0.027970535
 191.500000000	 0.026582684
 192.500000000	 0.024340771
 193.500000000	 0.021351553
 194.500000000	 0.021565069
 195.500000000	 0.021778584
 196.500000000	 0.022632647
 197.500000000	 0.017294758
 198.500000000	 0.018255578
 199.500000000	 0.017188000
 200.500000000	 0.016227181
 201.500000000	 0.017188000
 202.500000000	 0.014198783
 203.500000000	 0.014198783
 204.500000000	 0.015159603
 205.500000000	 0.014305541
 206.500000000	 0.011529839
 207.500000000	 0.011529839
 208.500000000	 0.010889292
 209.500000000	 0.009608199
 210.500000000	 0.009501441
 211.500000000	 0.009714957
 212.500000000	 0.007259528
 213.500000000	 0.007579801
 214.500000000	 0.006618982
 215.500000000	 0.006085193
 216.500000000	 0.006191950
 217.500000000	 0.004697342
 218.500000000	 0.004377068
