 0.500000000	 0.013771752
 1.500000000	 0.022952920
 2.500000000	 0.025942137
 3.500000000	 0.031813814
 4.500000000	 0.040994982
 5.500000000	 0.043557169
 6.500000000	 0.045799082
 7.500000000	 0.050923455
 8.500000000	 0.052845094
 9.500000000	 0.052631579
 10.500000000	 0.064801964
 11.500000000	 0.060958685
 12.500000000	 0.069926337
 13.500000000	 0.067150635
 14.500000000	 0.076865592
 15.500000000	 0.078466958
 16.500000000	 0.083057542
 17.500000000	 0.086153518
 18.500000000	 0.085406213
 19.500000000	 0.089356251
 20.500000000	 0.096081990
 21.500000000	 0.092452226
 22.500000000	 0.097683356
 23.500000000	 0.108465891
 24.500000000	 0.109746984
 25.500000000	 0.114124053
 26.500000000	 0.114017295
 27.500000000	 0.120316003
 28.500000000	 0.124479556
 29.500000000	 0.126721469
 30.500000000	 0.128643109
 31.500000000	 0.136329668
 32.500000000	 0.138464823
 33.500000000	 0.143482438
 34.500000000	 0.145404078
 35.500000000	 0.146791929
 36.500000000	 0.144443258
 37.500000000	 0.147645991
 38.500000000	 0.154798762
 39.500000000	 0.158962315
 40.500000000	 0.163339383
 41.500000000	 0.165581296
 42.500000000	 0.160029892
 43.500000000	 0.168677271
 44.500000000	 0.167075905
 45.500000000	 0.171239458
 46.500000000	 0.165901569
 47.500000000	 0.177538166
 48.500000000	 0.173908402
 49.500000000	 0.164833992
 50.500000000	 0.168677271
 51.500000000	 0.175509768
 52.500000000	 0.169211060
 53.500000000	 0.169851607
 54.500000000	 0.174442191
 55.500000000	 0.173908402
 56.500000000	 0.170812427
 57.500000000	 0.164620476
 58.500000000	 0.159709619
 59.500000000	 0.156827159
 60.500000000	 0.161310985
 61.500000000	 0.155012277
 62.500000000	 0.154264973
 63.500000000	 0.150208178
 64.500000000	 0.145083805
 65.500000000	 0.138785097
 66.500000000	 0.134194513
 67.500000000	 0.131205295
 68.500000000	 0.119995730
 69.500000000	 0.118607879
 70.500000000	 0.117860574
 71.500000000	 0.110814562
 72.500000000	 0.106223978
 73.500000000	 0.096402263
 74.500000000	 0.101526636
 75.500000000	 0.097576599
 76.500000000	 0.084979182
 77.500000000	 0.080068325
 78.500000000	 0.078253443
 79.500000000	 0.078680474
 80.500000000	 0.071954735
 81.500000000	 0.063947902
 82.500000000	 0.062666809
 83.500000000	 0.057969467
 84.500000000	 0.056047827
 85.500000000	 0.046119355
 86.500000000	 0.046973417
 87.500000000	 0.040034162
 88.500000000	 0.035977367
 89.500000000	 0.033735454
 90.500000000	 0.030212448
 91.500000000	 0.028824597
 92.500000000	 0.027223230
 93.500000000	 0.023913740
 94.500000000	 0.020283976
 95.500000000	 0.019643429
 96.500000000	 0.015906907
 97.500000000	 0.013771752
 98.500000000	 0.011956870
 99.500000000	 0.009928472
 100.500000000	 0.010996050
 101.500000000	 0.009821715
 102.500000000	 0.008006832
 103.500000000	 0.007152770
 104.500000000	 0.005337888
 105.500000000	 0.005978435
 106.500000000	 0.004483826
 107.500000000	 0.003629764
 108.500000000	 0.004377068
 109.500000000	 0.003416249
 110.500000000	 0.002455429
 111.500000000	 0.002348671
 112.500000000	 0.001494609
 113.500000000	 0.001067578
 114.500000000	 0.001067578
 115.500000000	 0.000854062
 116.500000000	 0.000747304
 117.500000000	 0.000854062
 118.500000000	 0.000747304
 119.500000000	 0.000747304
 120.500000000	 0.000427031
 121.500000000	 0.000427031
 122.500000000	 0.000106758
 123.500000000	 0.000106758
 124.500000000	 0.000213516
 125.500000000	 0.000106758
 126.500000000	 0.000320273
 127.500000000	 0.000000000
 128.500000000	 0.000000000
 129.500000000	 0.000000000
 130.500000000	 0.000000000
 131.500000000	 0.000106758
